Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,16,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000111,4,176,22399250,4479750.5,1399953.1,279984.41,1420050,284003.7,1.4355391,1221500,244294.58,12.747079,5603549,350221.81,305422,356094,5598730,349920.62,306122,354694,5598250,2800639,349890.62,175039.94,305057,355142,152928,177509,5598721,2799643,349920.06,174977.69,304899,355009,152180,177463
5,16,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000116,3,189,23999400,4799768.6,1499962.5,299985.54,1531350,306262.89,2.0925523,1308600,261713.93,12.757819,6001695,375105.94,327698,382971,5998700,374918.75,327043,383377,5999015,2999310,374938.44,187456.88,327231,383046,163923,191376,5999990,2999445,374999.38,187465.31,326628,382003,163524,191216
5,16,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000078,4,131,23824500,4764825.7,1489031.2,297801.6,1508500,301695.29,1.3074776,1315400,263075.9,11.660685,5957028,372314.25,328689,377925,5954061,372128.81,328882,376828,5958927,2979207,372432.94,186200.44,328633,378600,164420,189274,5954484,2978668,372155.25,186166.75,329196,377321,164533,188939
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000136,5,261,32949350,6589690.8,1029667.2,205927.84,1038900,207774.35,0.8966793,916350,183265.02,11.005225,8233900,257309.38,228889,259925,8238018,257438.06,229253,260296,8237583,4119947,257424.47,128748.34,228987,260692,114527,130355,8239849,4119855,257495.28,128745.47,229221,259925,114500,130182
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000095,84,248,32479650,6495806.6,1014989.1,202993.96,1023000,204596.11,0.78926343,910700,182136.54,10.274895,8119012,253719.12,228023,256231,8123395,253856.09,227501,255997,8118585,4060849,253705.78,126901.53,227911,256256,114242,128289,8118658,4061115,253708.06,126909.84,227265,256211,113377,128010
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000124,7,238,33003700,6600576.3,1031365.6,206268.01,1045200,209034.82,1.3413648,921700,184335.43,10.63305,8251182,257849.44,230117,261676,8249106,257784.56,229687,261687,8247531,4126159,257735.34,128942.47,231035,260527,115950,130097,8255881,4125982,257996.28,128936.94,230861,261310,115337,130554
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000132,8,221,33047250,6609275.5,1032726.6,206539.86,1045300,209054.48,1.2174992,919550,183905.14,10.959006,8257365,258042.66,229793,261148,8263476,258233.62,229662,261882,8263351,4131341,258229.72,129104.41,230345,261287,115020,130745,8263058,4130753,258220.56,129086.03,229750,261385,114849,130758
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000116,7,221,32915650,6582977.3,1028614.1,205718.04,1038400,207675.18,0.95137116,919800,183955.73,10.578706,8231860,257245.62,230382,259682,8224739,257023.09,230517,259793,8230704,4114066,257209.5,128564.56,229601,259930,114503,130251,8228347,4114828,257135.84,128588.38,229300,259844,114692,130214
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000217,16,392,26961950,5392156,421280.47,84252.437,449500,89896.099,6.698514,386200,77236.648,8.3271054,6741670,105338.59,96679,112610,6742898,105357.78,96072,112417,6737576,3368627,105274.62,52634.797,96283,112606,48051,56405,6739806,3368648,105309.47,52635.125,96531,112764,48267,56183
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000225,88,478,27080000,5415756.3,423125,84621.192,454350,90865.911,7.379616,371300,74256.658,12.248154,6770341,105786.58,92731,113512,6770946,105796.03,93105,113889,6768369,3386031,105755.77,52906.734,92511,113705,46049,57052,6770344,3385712,105786.62,52901.75,92694,113954,46478,56872
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000265,17,480,27061100,5411933.2,422829.69,84561.456,450550,90105.224,6.555905,388600,77715.881,8.0953841,6761110,105642.34,96892,112570,6765861,105716.58,97264,113127,6765434,3383801,105709.91,52871.891,96887,113047,48318,56445,6768695,3382787,105760.86,52856.047,97035,112736,48474,56352
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000279,12,546,27612450,5522181.9,431444.53,86284.092,444800,88955.036,3.0955239,378650,75725.775,12.23669,6901945,107842.89,94133,111763,6906335,107911.48,94833,111490,6906772,3449766,107918.31,53902.594,94998,111497,47431,55755,6897398,3450226,107771.84,53909.781,94686,111398,47126,55638
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000224,19,436,27254100,5450575.8,425845.31,85165.247,436850,87366.086,2.5841983,382450,76486.573,10.190393,6812822,106450.34,95592,109574,6814395,106474.92,95966,109350,6812190,3407784,106440.47,53246.625,95539,108984,47843,54499,6814693,3407512,106479.58,53242.375,95353,109129,47521,54428
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000257,55,518,35430850,7085805.8,276803.52,55357.858,311900,62376.794,12.679205,237650,47527.557,14.144877,8858120,69204.062,59696,78375,8859938,69218.266,59220,78327,8856381,4429618,69190.477,34606.391,59261,77868,29525,39014,8856411,4429581,69190.711,34606.102,59473,77928,29707,39025
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000331,76,663,35339800,7067492.1,276092.19,55214.782,313650,62725.848,13.603359,212750,42547.183,22.942405,8840803,69068.773,52997,78457,8837877,69045.914,53125,78887,8832581,4415984,69004.539,34499.875,53449,78234,26657,39149,8828539,4415182,68972.961,34493.609,53179,78411,26625,39150
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000346,11,669,35939150,7187332.6,280774.61,56151.036,311250,62245.693,10.854041,190200,38037.368,32.258832,8987035,70211.211,47288,78068,8985289,70197.57,47632,77841,8981591,4491622,70168.68,35090.797,47823,77948,24006,38922,8985235,4491756,70197.148,35091.844,47457,77930,23739,39056
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000342,8,683,34826400,6964803.6,272081.25,54412.528,299600,59915.902,10.114166,213100,42617.085,21.677808,8701843,67983.148,53161,75277,8709811,68045.398,53449,75050,8705003,4351651,68007.836,33997.273,53105,74940,26667,37407,8709743,4352005,68044.867,34000.039,53385,75283,26473,37600
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000299,91,677,35276000,7054778.1,275593.75,55115.454,308250,61646.314,11.849416,233350,46667.209,15.328269,8819493,68902.289,58557,77346,8819316,68900.906,58165,77620,8815530,4408597,68871.328,34442.164,58408,76956,29116,38626,8821661,4408645,68919.227,34442.539,58220,77569,29291,38663
