Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,128,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.000161,10,293,91693200,18338050,716353.12,143266.01,1035650,207123.33,44.572553,404550,80907.395,43.526456,0,0,0,0,73353039,573070.62,323868,829283,9171835,4584026,71654.961,35812.703,40395,103917,20035,51755,9168326,4583679,71627.547,35809.992,40287,103629,20104,51820
5,128,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.000152,11,299,89343000,17868057,697992.19,139594.19,906600,181314.49,29.886841,545400,109076.68,21.86159,0,0,0,0,71469445,558355.04,436324,725954,8936049,4469054,69812.883,34914.484,54434,90865,27078,45436,8937506,4469225,69824.266,34915.82,54642,90746,27174,45351
5,128,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.000138,9,255,90998200,18199138,710923.44,142180.76,863950,172785.23,21.525041,535750,107147.04,24.640268,0,0,0,0,72801122,568758.77,428393,691898,9098775,4550298,71084.18,35549.203,53250,86515,26618,43270,9098303,4550275,71080.492,35549.023,53070,86050,26524,43101
5,128,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.000148,10,289,89788250,17957118,701470.7,140289.99,909700,181934.61,29.684675,561400,112276.68,19.968147,0,0,0,0,71830804,561178.16,449031,727978,8978205,4489426,70142.227,35073.641,56266,90695,27833,45397,8979241,4489554,70150.32,35074.641,56103,91027,27921,45311
5,128,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.000186,10,377,90846000,18168524,709734.38,141941.59,854850,170963.64,20.44647,545900,109175.94,23.0839,0,0,0,0,72677485,567792.85,436395,684328,9082676,4539711,70958.406,35466.492,54268,85474,27173,42915,9085839,4540319,70983.117,35471.242,54639,85422,27272,42718
5,256,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.056583,5,113162,130617250,25831129,510223.63,100902.85,1037750,205227.52,103.39121,147750,29219.336,71.04211,0,0,0,0,104492404,408173.45,118096,830399,13062399,6531484,51024.996,25513.609,14793,103927,7389,51979,13062447,6530464,51025.184,25509.625,14861,103726,7441,51943
5,256,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.0003,6,600,104674050,20933554,408883.01,81771.695,688000,137591.74,68.26329,204600,40917.545,49.961237,0,0,0,0,83744759,327127.96,163277,550512,10462726,5232192,40870.023,20438.25,20430,68886,10206,34482,10466565,5232602,40885.02,20439.852,20556,68602,10243,34208
5,256,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.000225,6,448,103356350,20670340,403735.74,80743.515,588950,117784.7,45.87512,246800,49357.779,38.870906,0,0,0,0,82685228,322989.17,197297,471459,10334943,5166960,40370.871,20183.438,24580,58495,12246,29291,10336179,5166170,40375.699,20180.352,24923,59261,12382,29407
5,256,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.009651,13,19305,127105900,25372207,496507.42,99110.182,741850,148084.17,49.413678,199450,39813.153,59.829402,0,0,0,0,101683459,397201.01,159393,593655,12712902,6357536,49659.773,24834.125,20067,74342,9863,37188,12709539,6356669,49646.637,24830.738,19990,74424,9944,37247
5,256,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.005665,6,11317,124965000,24964715,488144.53,97518.418,686950,137234.51,40.726763,224850,44919.107,53.937823,0,0,0,0,99967596,390498.42,179690,549992,12499615,6248215,48826.621,24407.09,22700,68665,11267,34321,12497789,6248507,48819.488,24408.23,22460,68844,11191,34345
