Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,3,1048576,4,4,1,1,Jeremy's Trie,5.000024,1,45,11578850,2315758.9,3859616.7,771919.63,3875150,775026.28,0.40245793,3845350,769066.31,0.36963947,1157706,385902,384550,387206,1158136,386045.33,384809,387422,4635047,2315354,1545015.7,771784.67,1538658,1550656,769291,774583,4627961,2315495,1542653.7,771831.67,1537333,1549866,769296,774887
5,3,1048576,4,4,1,1,Jeremy's Trie,5.000037,0,41,11576200,2315222.9,3858733.3,771740.96,3876350,775264.26,0.45654014,3845550,769104.31,0.34164925,1156435,385478.33,384674,386449,1158982,386327.33,385371,387752,4632881,2315138,1544293.7,771712.67,1537738,1552364,768406,775265,4627902,2314905,1542634,771635,1537767,1549785,768484,775584
5,3,1048576,4,4,1,1,Jeremy's Trie,5.000042,1,26,11560600,2312100.6,3853533.3,770700.19,3870400,774073.5,0.43769355,3830650,766123.56,0.59382731,1156286,385428.67,383149,388188,1155937,385312.33,383231,386740,4627384,2312366,1542461.3,770788.67,1533335,1549182,766832,773633,4620993,2312179,1540331,770726.33,1530935,1546290,765786,773842
5,3,1048576,4,4,1,1,Jeremy's Trie,5.000022,1,43,11569700,2313929.8,3856566.7,771309.94,3867250,773446.6,0.27701669,3848100,769616.61,0.21953897,1156822,385607.33,384877,387023,1156890,385630,383956,386987,4629362,2314211,1543120.7,771403.67,1538696,1547114,769535,772715,4626626,2313991,1542208.7,771330.33,1539929,1546126,770079,773362
5,3,1048576,4,4,1,1,Jeremy's Trie,5.000018,1,9,11544950,2308981.7,3848316.7,769660.56,3858650,771727.22,0.26851567,3829550,765907.24,0.48765911,1153714,384571.33,382819,385572,1153596,384532,382842,386002,4619088,2308682,1539696,769560.67,1533285,1544453,766384,772151,4618552,2308702,1539517.3,769567.33,1530604,1544075,764735,772461
5,4,1048576,4,4,1,1,Jeremy's Trie,5.000023,1,44,14051850,2810357.1,3512962.5,702589.27,3525800,705156.76,0.36543231,3487500,697496.79,0.72481559,1407067,351766.75,348795,352831,1404937,351234.25,349435,352333,5616366,2809224,1404091.5,702306,1393729,1409495,696715,705319,5623480,2809646,1405870,702411.5,1395541,1411141,697888,705200
5,4,1048576,4,4,1,1,Jeremy's Trie,5.000032,1,36,14049350,2809852,3512337.5,702463,3527200,705435.49,0.42315125,3493000,698595.53,0.55055928,1404362,351090.5,348035,353367,1403625,350906.25,349450,352027,5620818,2810155,1405204.5,702538.75,1398021,1411911,699208,705641,5620545,2809990,1405136.2,702497.5,1397494,1409895,699107,704391
5,4,1048576,4,4,1,1,Jeremy's Trie,5.000043,1,49,14032900,2806555.9,3508225,701638.97,3521450,704283.94,0.37697126,3487800,697554,0.58220325,1404554,351138.5,348550,352510,1403434,350858.5,348665,352263,5613296,2807578,1403324,701894.5,1395863,1409664,698091,704441,5611616,2806892,1402904,701723,1394722,1407264,698436,703743
5,4,1048576,4,4,1,1,Jeremy's Trie,5.000025,1,48,14060700,2812125.9,3515175,703031.48,3536300,707256.46,0.60096581,3496850,699366.5,0.52131117,1405607,351401.75,349347,354076,1408179,352044.75,350981,353967,5623051,2810786,1405762.8,702696.5,1396828,1415152,698388,707503,5623863,2810965,1405965.8,702741.25,1399399,1413105,699263,705681
5,4,1048576,4,4,1,1,Jeremy's Trie,5.000032,1,26,14052300,2810442,3513075,702610.5,3524750,704945.49,0.33232994,3502150,700425.52,0.31098112,1405822,351455.5,350732,352481,1405106,351276.5,349829,352379,5620815,2809499,1405203.8,702374.75,1400513,1410760,700372,704880,5620557,2810043,1405139.2,702510.75,1400198,1410235,699867,705253
