Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,16,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000079,2,144,17364250,3472795.1,1085265.6,217049.7,1101500,220296.52,1.4958895,933000,186597.05,14.030263,4341799,271362.44,232768,275486,4342112,271382,233300,275835,4339600,2169658,271225,135603.62,233395,276441,116363,138367,4340739,2169666,271296.19,135604.12,233537,275085,116857,137628
5,16,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000071,3,127,17886050,3577159.2,1117878.1,223572.45,1134250,226846.78,1.4645492,964900,192977.26,13.684687,4471970,279498.12,241553,283956,4470164,279385.25,240941,283766,4471470,2236699,279466.88,139793.69,241326,284111,120165,142255,4472446,2235829,279527.88,139739.31,241080,283268,120416,141941
5,16,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000101,3,170,17407500,3481429.7,1087968.8,217589.35,1110150,222025.52,2.0387764,949550,189906.16,12.722677,4351867,271991.69,237760,278744,4352049,272003.06,236935,277251,4349954,2174482,271872.12,135905.12,237190,277390,118156,138813,4353630,2175982,272101.88,135998.88,237665,277092,119005,138693
5,16,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.00008,2,153,17943850,3588712.6,1121490.6,224294.54,1136800,227356.36,1.3650917,961450,192286.92,14.270349,4484904,280306.5,240320,284181,4486928,280433,240416,284642,4485655,2243414,280353.44,140213.38,241033,284532,120739,142570,4486363,2244362,280397.69,140272.62,239681,284780,119789,142897
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000101,4,195,25195100,5038918.2,787346.88,157466.19,800150,160026.77,1.6261098,687650,137527.22,12.662383,6300690,196896.56,172109,200295,6300496,196890.5,171886,200177,6298810,3148170,196837.81,98380.312,171803,200150,85687,100397,6295104,3148308,196722,98384.625,171852,200178,85935,100179
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.0001,4,196,26427250,5285344.3,825851.56,165167.01,836650,167326.65,1.3075519,723050,144607.11,12.447947,6607452,206482.88,181681,209627,6605792,206431,180312,209283,6608169,3302154,206505.28,103192.31,179950,209254,89616,104665,6605837,3302656,206432.41,103208,181107,209288,90430,104886
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000125,4,240,25175800,5035034.1,786743.75,157344.82,795200,159036.02,1.0748417,687450,137486.56,12.62085,6298986,196843.31,172232,199471,6293027,196657.09,172070,199373,6291492,3146220,196609.12,98319.375,171588,199209,85911,99671,6292295,3146164,196634.22,98317.625,171560,198773,85775,99847
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000109,3,207,26535200,5306924.3,829225,165841.38,839650,167926.34,1.257198,722150,144426.85,12.912659,6631858,207245.56,180000,210013,6632792,207274.75,180708,210332,6638064,3317751,207439.5,103679.72,180478,209898,90171,105216,6632486,3317488,207265.19,103671.5,180964,210128,90442,105549
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000098,3,149,25087450,5017391.7,783982.81,156793.49,793950,158786.89,1.2713528,684550,136907.32,12.683035,6268514,195891.06,170665,198180,6271033,195969.78,170757,199112,6275644,3136734,196113.88,98022.938,171407,198373,85866,99128,6272259,3136930,196008.09,98029.062,171721,198595,85780,99262
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000211,6,368,30356150,6070973.8,474314.84,94858.966,478650,95725.96,0.91398283,437100,87416.311,7.8460213,7590210,118597.03,109425,119956,7587056,118547.75,109151,119641,7587586,3794681,118556.03,59291.891,109474,119547,54838,60131,7591298,3795779,118614.03,59309.047,109050,119954,54630,60095
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000323,6,574,30272100,6054028.9,473001.56,94594.202,477400,95473.832,0.92989915,426900,85374.485,9.7465984,7565747,118214.8,106697,119397,7567345,118239.77,106649,119846,7571519,3784450,118304.98,59132.031,106782,119464,53315,59912,7567489,3783691,118242.02,59120.172,106772,119527,53433,59837
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000208,6,403,30244500,6048648.4,472570.31,94510.131,477150,95426.03,0.96910182,435900,87176.373,7.759758,7565173,118205.83,109220,119531,7559023,118109.73,109090,119343,7560101,3779769,118126.58,59058.891,108718,119638,54334,59886,7560203,3779093,118128.17,59048.328,108872,119321,54295,59867
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.00015,6,296,30192650,6038348.8,471760.16,94349.201,475850,95167.145,0.86693285,431600,86317.41,8.5128334,7548103,117939.11,108136,119147,7548165,117940.08,108127,119027,7544601,3775894,117884.39,58998.344,107324,119240,53669,59899,7551781,3776328,117996.58,59005.125,108013,119367,54169,59677
