Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,2,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000023,1,40,10343700,2068730.5,5171850,1034365.2,5175400,1035075.2,0.068640815,5168300,1033655.2,0.068640815,1477563,738781.5,737671,739892,1478369,739184.5,738893,739476,1476492,1180900,738246,590450,737477,739015,589721,591179,5911276,1180876,2955638,590438,2954259,2957017,589690,591186
5,2,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000026,0,20,10529250,2105839,5264625,1052919.5,5273750,1054744.5,0.17332669,5255500,1051094.5,0.17332669,1503575,751787.5,751659,751916,1504489,752244.5,750579,753910,1504006,1203675,752003,601837.5,750441,753565,600969,602706,6017180,1203506,3008590,601753,3002564,3014616,600722,602784
5,3,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000025,1,18,15710500,3142084.3,5236833.3,1047361.4,5241650,1048324.8,0.091976703,5231050,1046204.8,0.1104357,2244379,748126.33,747589,748551,2244769,748256.33,746825,749310,2245020,1796642,748340,598880.67,747451,749441,598170,599831,8976332,1796260,2992110.7,598753.33,2989185,2994348,598253,599328
5,3,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.00003,0,31,15720350,3144051.1,5240116.7,1048017,5241650,1048323.7,0.029261435,5238350,1047663.7,0.033714262,2246621,748873.67,748039,749416,2246289,748763,748101,749613,2245247,1795603,748415.67,598534.33,748147,748641,598112,599033,8982193,1795837,2994064.3,598612.33,2991968,2995751,598314,599203
5,3,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000028,0,22,15596350,3119252.5,5198783.3,1039750.8,5206000,1041194.2,0.13881453,5193650,1038724.2,0.098741052,2226842,742280.67,741769,743024,2228881,742960.33,741890,744139,2227203,1781933,742401,593977.67,741921,743216,593286,594936,8913424,1782105,2971141.3,594035,2967790,2976908,592400,595109
5,3,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000037,1,11,15767800,3153536.7,5255933.3,1051178.9,5261650,1052322.2,0.10876597,5246300,1049252.2,0.18328492,2249592,749864,747388,751333,2253454,751151.33,750443,751526,2251747,1800542,750582.33,600180.67,750294,751084,599462,601250,9013007,1800768,3004335.7,600256,2998100,3008959,600119,600424
5,3,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000026,0,18,15547550,3109493.8,5182516.7,1036497.9,5190000,1037994.6,0.14439574,5178350,1035664.6,0.080398519,2223569,741189.67,740509,741557,2219095,739698.33,738911,740613,2219620,1775073,739873.33,591691,739099,741000,590977,592948,8885266,1775426,2961755.3,591808.67,2958361,2966884,591210,592721
5,4,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000023,1,29,20986550,4197290.7,5246637.5,1049322.7,5254750,1050945.2,0.15462284,5239500,1047895.2,0.13603951,2998058,749514.5,747619,750510,2998724,749681,748787,751617,2998299,2399060,749574.75,599765,749230,750002,599243,600720,11991469,2399155,2997867.2,599788.75,2993864,3003185,598389,600433
5,4,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000025,1,46,21042650,4208509,5260662.5,1052127.2,5265500,1053094.7,0.091956099,5257300,1051454.7,0.063917805,3004922,751230.5,750264,751801,3007374,751843.5,750764,753047,3005410,2404005,751352.5,601001.25,750338,752600,599768,602303,12024944,2404177,3006236,601044.25,3004046,3009892,600296,601878
5,4,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000016,1,26,21240700,4248126.4,5310175,1062031.6,5314300,1062856.6,0.077681056,5307350,1061466.6,0.053199753,3035223,758805.75,757876,759778,3034094,758523.5,757882,760039,3035548,2428554,758887,607138.5,758121,759264,606751,607449,12135835,2428719,3033958.8,607179.75,3031890,3036132,606219,608486
