Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,3,1048576,1,1,4,4,Jeremy's Trie,5.000021,1,16,19021650,3804314,6340550,1268104.7,6361350,1272264.7,0.32804725,6320350,1264064.7,0.31858435,7611593,2537197.7,2531129,2543276,7608134,2536044.7,2526545,2546073,1901245,950008,633748.33,316669.33,631504,635969,315989,317900,1900678,950111,633559.33,316703.67,631172,636032,315766,317493
5,3,1048576,1,1,4,4,Jeremy's Trie,5.000008,1,9,19017450,3803483.9,6339150,1267828,6362900,1272578,0.37465591,6307400,1261478,0.50085579,7608365,2536121.7,2524140,2546348,7604027,2534675.7,2522706,2542993,1901530,950662,633843.33,316887.33,630358,636244,314756,318163,1903528,951538,634509.33,317179.33,630196,637315,315302,318678
5,3,1048576,1,1,4,4,Jeremy's Trie,5.000019,1,10,19021150,3804215.5,6340383.3,1268071.8,6363850,1272765.2,0.37011432,6324150,1264825.2,0.25603079,7605682,2535227.3,2528421,2543847,7609108,2536369.3,2530170,2546591,1902387,952197,634129,317399,633306,635553,317061,317622,1903973,952138,634657.67,317379.33,632253,637859,316267,318826
5,3,1048576,1,1,4,4,Jeremy's Trie,5.000027,1,12,19017850,3803549.5,6339283.3,1267849.8,6351950,1270383.1,0.19981228,6328200,1265633.2,0.17483575,7603661,2534553.7,2530476,2538822,7611368,2537122.7,2531423,2542780,1901913,949731,633971,316577,633121,634975,316365,316811,1900908,949578,633636,316526,632355,635373,316118,316970
5,3,1048576,1,1,4,4,Jeremy's Trie,5.000018,1,18,19024400,3804866.3,6341466.7,1268288.8,6359200,1271835.4,0.27964088,6332400,1266475.4,0.14297429,7609424,2536474.7,2532254,2543949,7612482,2537494,2534288,2543289,1901053,949295,633684.33,316431.67,632757,635451,315235,317754,1901441,949426,633813.67,316475.33,631917,636511,315064,317704
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000007,0,4,23795150,4759023.3,5948787.5,1189755.8,5963050,1192608.3,0.23975474,5927400,1185478.3,0.35952705,9519585,2379896.2,2370950,2385476,9517988,2379497,2370293,2385484,2380189,1188763,595047.25,297190.75,593359,596673,296191,298004,2377388,1188748,594347,297187,592798,595417,296832,297715
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000018,1,35,23801000,4760182.9,5950250,1190045.7,5981900,1196375.7,0.53191042,5935700,1187135.7,0.24452754,9521191,2380297.8,2374797,2391419,9521287,2380321.8,2372783,2395451,2380289,1189037,595072.25,297259.25,593846,597483,295947,298833,2378233,1189250,594558.25,297312.5,592619,597547,296245,299194
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000021,0,21,23799600,4759900,5949900,1189975,5979200,1195835,0.49244525,5920200,1184035,0.49916805,9515124,2378781,2366083,2391167,9522700,2380675,2369447,2393589,2379412,1191497,594853,297874.25,592115,597198,296849,298871,2382364,1191301,595591,297825.25,592555,598093,296228,299034
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000031,1,10,23773900,4754750.5,5943475,1188687.6,5965100,1193012.6,0.36384438,5923550,1184702.7,0.33524159,9512058,2378014.5,2370751,2384959,9508294,2377073.5,2368481,2386360,2377363,1188240,594340.75,297060,590878,597491,295519,298485,2376185,1187660,594046.25,296915,591491,596290,294840,298286
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000012,0,13,23823400,4764668.6,5955850,1191167.1,5970200,1194037.1,0.24093958,5936800,1187357.2,0.31985359,9531765,2382941.2,2375875,2388823,9528925,2382231.2,2373524,2388068,2381296,1190229,595324,297557.25,593931,597026,297048,298244,2381414,1190853,595353.5,297713.25,593470,596283,296679,298382
5,5,1048576,1,1,4,4,Jeremy's Trie,4.988035,24003,61,17258450,3459969.7,3451690,691993.94,4253850,852810.78,23.23963,2008450,402653.55,41.812561,6902890,1380578,803180,1700315,6904142,1380828.4,803783,1702755,1727177,862851,345435.4,172570.2,200939,425492,100265,212318,1724241,861222,344848.2,172244.4,200548,425288,100213,212410
5,5,1048576,1,1,4,4,Jeremy's Trie,5.000022,80,41,18381100,3676203.8,3676220,735240.76,4258450,851686.25,15.837736,2251050,450208.02,38.767266,7352878,1470575.6,900583,1702867,7350509,1470101.8,899310,1703259,1838484,919855,367696.8,183971,225567,426270,112712,213876,1839229,919444,367845.8,183888.8,225590,426054,112983,212799
5,5,1048576,1,1,4,4,Jeremy's Trie,5.000032,65,11,16795850,3359148.5,3359170,671829.7,4243250,848644.57,26.318406,1834100,366817.65,45.400203,6720092,1344018.4,732963,1698996,6718616,1343723.2,733977,1697330,1680073,840049,336014.6,168009.8,183763,424116,91998,212366,1677069,839516,335413.8,167903.2,183397,422808,91969,211560
5,5,1048576,1,1,4,4,Jeremy's Trie,4.994022,12004,44,18057050,3615733,3611410,723146.59,4260050,853029.88,17.960852,2184500,437422.98,39.51116,7224377,1444875.4,873310,1702555,7221726,1444345.2,873079,1704799,1804183,903547,360836.6,180709.4,219254,425629,109605,213129,1806764,904468,361352.8,180893.6,218857,427067,109328,213947
5,5,1048576,1,1,4,4,Jeremy's Trie,4.994034,12003,30,19156900,3835957.1,3831380,767191.41,4303700,861768.26,12.327673,2441450,488873.32,36.277529,7668390,1533678,978072,1722772,7659132,1531826.4,976251,1720045,1915523,957271,383104.6,191454.2,244147,430064,121602,215692,1913855,956615,382771,191323,242980,430819,121552,215307
5,6,1048576,1,1,4,4,Jeremy's Trie,4.999996,82,36,18478300,3695663,3079716.7,615943.83,3493950,698790.56,13.450372,2342900,468580.37,23.92482,7390889,1231814.8,937004,1395322,7388688,1231448,935690,1399166,1848081,925360,308013.5,154226.67,235299,349533,117784,174785,1850642,925023,308440.33,154170.5,234907,349929,117828,174689
5,6,1048576,1,1,4,4,Jeremy's Trie,5.004347,97,8781,17086500,3414331.6,2847750,569055.26,3571100,713599.6,25.400755,1980150,395685.99,30.466157,6833063,1138843.8,792222,1427176,6835135,1139189.2,791749,1428954,1709377,854762,284896.17,142460.33,198059,357303,98879,178286,1708925,854402,284820.83,142400.33,198120,357667,99363,178750
5,6,1048576,1,1,4,4,Jeremy's Trie,5.000027,10,60,19319450,3863869.1,3219908.3,643978.19,3525600,705116.19,9.4938003,2681750,536347.1,16.713468,7726665,1287777.5,1073143,1410778,7729488,1288248,1072217,1410223,1932878,965326,322146.33,160887.67,268482,352027,133770,175834,1930419,965477,321736.5,160912.83,267908,352572,134243,176139
5,6,1048576,1,1,4,4,Jeremy's Trie,5.000016,33,51,17798750,3559738.6,2966458.3,593289.77,3506500,701297.76,18.20493,2026850,405368.7,31.674415,7118918,1186486.3,811279,1401583,7118024,1186337.3,810342,1403771,1780890,890138,296815,148356.33,202711,350669,101295,175564,1780918,890545,296819.67,148424.17,202518,350477,101164,175058
