Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000083,7,166,36355300,7270939.3,1136103.1,227216.85,1152850,230566.17,1.4740629,1019050,203806.62,10.303037,9088205,284006.41,254672,288971,9088631,284019.72,254847,288678,9088856,4544330,284026.75,142010.31,255046,287494,127800,143796,9089608,4544120,284050.25,142003.75,254485,287707,127002,143678
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000103,6,200,36562000,7312249.4,1142562.5,228507.79,1154800,230955.24,1.0710574,1027650,205525.77,10.057437,9143176,285724.25,256878,290251,9139341,285604.41,256947,288513,9142449,4571337,285701.53,142854.28,257308,288381,128860,144484,9137034,4571024,285532.31,142844.5,256517,288134,128201,144085
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000091,6,147,36325150,7264897.8,1135160.9,227028.06,1145500,229095.83,0.91080147,1000950,200186.36,11.823076,9083618,283863.06,250845,287305,9079209,283725.28,249992,286729,9078368,4539470,283699,141858.44,250172,286141,125553,143244,9083955,4540240,283873.59,141882.5,249941,286519,124923,143431
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000121,5,200,35932300,7186286.1,1122884.4,224571.44,1131800,226354.52,0.79399315,1006200,201235.13,10.391486,8985125,280785.16,251269,283168,8986091,280815.34,251594,283387,8981776,4489340,280680.5,140291.88,251349,283006,125775,141656,8979308,4489216,280603.38,140288,251988,283639,125733,141464
5,32,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000104,5,189,36394500,7278748.6,1137328.1,227460.89,1146100,229215.23,0.77127038,1028900,205775.72,9.5335834,9100136,284379.25,257638,287183,9098667,284333.34,257693,287520,9100859,4549123,284401.84,142160.09,256995,287299,128461,143643,9094838,4549732,284213.69,142179.12,256574,286504,128146,143976
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000216,20,435,28473500,5694454,444898.44,88975.844,500850,100165.67,12.576255,385950,77186.666,13.249864,7123366,111302.59,96212,125888,7115487,111179.48,95935,125762,7116723,3559695,111198.8,55620.234,96478,125152,47995,62950,7117924,3559585,111217.56,55618.516,96204,125492,48191,62876
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000215,18,400,28158850,5631527.8,439982.03,87992.623,483750,96745.84,9.9476719,361000,72196.896,17.951195,7041321,110020.64,90343,121223,7038479,109976.23,90288,120944,7038837,3519405,109981.83,54990.703,90200,120834,45081,60234,7040213,3518783,110003.33,54980.984,90169,121259,44914,60535
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000229,18,457,28436000,5686939.5,444312.5,88858.43,500550,100105.42,12.657195,391250,78246.416,11.942608,7110887,111107.61,97952,125540,7105831,111028.61,97382,125261,7108730,3554184,111073.91,55534.125,97444,125339,48828,62789,7110552,3554648,111102.38,55541.375,98026,125566,49000,62838
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000534,18,1051,28702550,5739897,448477.34,89685.89,497050,99399.384,10.830571,351100,70212.501,21.712879,7175895,112123.36,87788,124255,7171217,112050.27,87701,124559,7174718,3587828,112104.97,56059.812,87937,123727,43726,61664,7180720,3588797,112198.75,56074.953,87674,124509,43979,61975
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.001472,124,3029,28878850,5774070.1,451232.03,90219.846,512550,102479.83,13.589011,378950,75767.694,16.018817,7218076,112782.44,94062,128654,7222970,112858.91,95557,127979,7216386,3609852,112756.03,56403.938,94544,128221,47081,64155,7221418,3609759,112834.66,56402.484,94787,128733,47296,64352
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.001423,296,3135,35933550,7184665.2,280730.86,56130.197,311650,62312.266,11.013802,231600,46306.821,17.501054,8980236,70158.094,57932,78450,8982306,70174.266,58052,77922,8984497,4492294,70191.383,35096.047,57552,77444,28672,38862,8986511,4492322,70207.117,35096.266,58064,77834,29026,39017
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.00024,201,630,36016150,7202884.3,281376.17,56272.533,322300,64456.906,14.54417,223750,44747.852,20.480118,9001552,70324.625,55959,80468,9006834,70365.891,56035,80691,9003466,4501757,70339.578,35169.977,55689,80945,27921,40353,9004298,4501783,70346.078,35170.18,56067,80982,27821,40402
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.001066,38,2165,36522850,7303013,285334.77,57054.789,332250,66435.836,16.442173,233200,46630.058,18.271438,9133200,71353.125,57897,83195,9131133,71336.977,58371,83164,9126852,4565042,71303.531,35664.391,58002,83042,28835,41594,9131665,4565219,71341.133,35665.773,58930,83067,29376,41490
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000912,15,1828,36609150,7320494.7,286008.98,57191.365,320850,64158.298,12.181791,239350,47861.27,16.313818,9155269,71525.539,59651,80080,9155516,71527.469,59699,80642,9150252,4573858,71486.344,35733.266,60392,80259,30242,40191,9148113,4573396,71469.633,35729.656,59608,80122,29715,40075
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,4.999767,1201,686,36345850,7269508.8,283951.95,56793.037,322100,64423.002,13.434684,245600,49122.289,13.506494,9087087,70992.867,61289,81012,9083844,70967.531,61230,80410,9087370,4543724,70995.078,35497.844,61503,80609,30703,40308,9087549,4543978,70996.477,35499.828,61578,80629,30680,40322
