Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,3,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000011,1,22,12776800,2555354.4,4258933.3,851784.79,4609550,921907.97,8.2324995,3566950,713388.43,16.247809,2839606,946535.33,792960,1024095,2839274,946424.67,792182,1024827,5678393,1136310,1892797.7,378770,1585732,2048583,317307,410317,1419527,1136512,473175.67,378837.33,396076,512045,317426,409558
5,3,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000043,0,43,12786800,2557338,4262266.7,852446,4608500,921692.07,8.1232208,3585850,717163.83,15.869881,2843437,947812.33,797971,1023278,2839230,946410,797136,1021869,5683725,1136699,1894575,378899.67,1593256,2050436,318908,410157,1420408,1136516,473469.33,378838.67,397487,512917,317860,410557
5,3,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000005,1,7,12792600,2558517.4,4264200,852839.15,4611000,922199.08,8.1328268,3570900,714179.29,16.258618,2841110,947036.67,792458,1024515,2846296,948765.33,794067,1026521,5685035,1136075,1895011.7,378691.67,1587697,2048897,316751,410218,1420159,1136367,473386.33,378789,396678,512336,317470,409866
5,3,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000024,0,39,12700450,2540077.8,4233483.3,846692.6,4612700,922535.57,8.9575566,3476800,695356.66,17.873776,2824121,941373.67,772739,1026001,2821378,940459.33,772446,1024490,5642896,1130349,1880965.3,376783,1545285,2049942,308911,410941,1412055,1130293,470685,376764.33,386330,512887,308974,410943
5,3,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000027,1,26,12701000,2540186.3,4233666.7,846728.76,4613300,922655.02,8.9670105,3487750,697546.23,17.618691,2823335,941111.67,774717,1025597,2819779,939926.33,774778,1023784,5646578,1129546,1882192.7,376515.33,1549801,2051513,310954,409868,1411308,1128952,470436,376317.33,388454,512406,311127,409370
5,4,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.00003,0,13,16841350,3368249.8,4210337.5,842062.45,4470200,894034.64,6.1720112,3468850,693765.84,17.611118,3741923,935480.75,770902,992753,3743561,935890.25,770677,994234,7486067,1496276,1871516.8,374069,1541957,1987867,308002,397977,1869799,1496882,467449.75,374220.5,385314,496078,308809,397122
5,4,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000052,1,23,16850700,3370105,4212675,842526.24,4480400,896070.68,6.3552256,3432750,686542.86,18.513771,3744832,936208,762462,996005,3744083,936020.75,762766,995009,7489750,1497448,1872437.5,374362,1526141,1991656,304966,398211,1872035,1497049,468008.75,374262.25,381381,497730,304826,398039
5,4,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000035,1,16,16863000,3372576.4,4215750,843144.1,4474500,894893.74,6.1376979,3456800,691355.16,18.002728,3745806,936451.5,766827,994566,3745397,936349.25,767501,995578,7497180,1499958,1874295,374989.5,1538585,1987933,308804,397871,1874617,1499650,468654.25,374912.5,383887,497746,307100,398908
5,4,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000026,6,32,16899300,3379842.4,4224825,844960.61,4488250,897645.33,6.2351695,3456750,691346.4,18.180043,3756804,939201,768945,997673,3755800,938950,769153,997440,7509445,1501676,1877361.2,375419,1535152,1994931,307087,399277,1877251,1501410,469312.75,375352.5,383500,498512,307171,398582
5,4,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000019,0,34,16867050,3373397.2,4216762.5,843349.3,4489350,897866.59,6.4643788,3425900,685177.4,18.755206,3746988,936747,761886,998175,3749667,937416.75,761416,996486,7496562,1498988,1874140.5,374747,1521804,1996365,304609,399324,1873833,1499613,468458.25,374903.25,380794,498324,304731,398937
5,5,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.001205,20014,22373,12128400,2425095.6,2425680,485019.11,3384650,676766.9,39.534069,1389000,277733.07,42.737707,2697356,539471.2,309454,753032,2696458,539291.6,308241,753482,5388153,1076905,1077630.6,215381,617266,1502261,123435,299442,1346433,1077264,269286.6,215452.8,154039,375875,123323,300719
5,5,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.005054,69,9890,12288450,2455208.3,2457690,491041.66,3425900,684488.12,39.395123,1414850,282684.26,42.431714,2731483,546296.6,314509,761216,2728923,545784.6,314177,761173,5462983,1093346,1092596.6,218669.2,628971,1523156,125533,305065,1365061,1092399,273012.2,218479.8,157193,380705,126003,304616
5,5,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,4.988141,36015,12289,13461400,2698680.7,2692280,539736.15,3686050,738962.67,36.911837,936450,187735.27,65.217214,2989485,597897,207778,818912,2991916,598383.2,208657,819820,5982245,1197732,1196449,239546.4,416107,1637436,83180,328591,1497754,1198228,299550.8,239645.6,103908,409882,83192,328391
5,5,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,4.996586,20011,13162,12340050,2469696.3,2468010,493939.26,3407650,681995.67,38.072779,1423600,284914.54,42.3179,2743056,548611.2,316089,758049,2740238,548047.6,316634,756873,5486122,1097099,1097224.4,219419.8,632280,1515423,126936,302970,1370634,1097486,274126.8,219497.2,158597,378525,127047,303026
5,5,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,4.98206,36006,125,16359600,3283701.9,3271920,656740.38,3753300,753363.07,14.712462,1873750,376099.44,42.732402,3639268,727853.6,416779,836297,3634038,726807.6,415789,834047,7269945,1453542,1453989,290708.4,832872,1665959,166492,333829,1816349,1453225,363269.8,290645,208310,416997,166974,333862
5,6,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000021,39,64,18262300,3652444.7,3043716.7,608740.78,3451150,690227.1,13.386047,2530750,506147.87,16.853299,4054595,675765.83,562287,767004,4064073,677345.5,563534,766972,8113312,1623793,1352218.7,270632.17,1123167,1533109,224684,306908,2030320,1623512,338386.67,270585.33,281762,384065,225423,307362
5,6,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.00005,28,55,18608450,3721652.8,3101408.3,620275.46,3472100,694413.06,11.952366,2158000,431595.68,30.418708,4136746,689457.67,479272,772120,4137856,689642.67,479009,772145,8268084,1653235,1378014,275539.17,960259,1543289,191599,308978,2065764,1652962,344294,275493.67,239460,385517,191559,308764
5,6,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000019,27,39,18286150,3657216.1,3047691.7,609536.02,3392950,678587.42,11.328519,2560050,512008.05,16.000361,4063382,677230.33,568091,752711,4064996,677499.33,569755,756022,8123846,1627304,1353974.3,271217.33,1137994,1508197,227712,301999,2033926,1626902,338987.67,271150.33,284210,378103,227591,302159
5,6,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000037,11,73,18383650,3676702.8,3063941.7,612783.8,3382350,676464.99,10.392115,2600200,520036.15,15.13546,4086934,681155.67,578146,750794,4081625,680270.83,576943,751461,8170751,1634959,1361791.8,272493.17,1155691,1504355,231352,300845,2044340,1634966,340723.33,272494.33,289420,375740,230941,301048
5,6,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.006567,31,13138,15266250,3049245.1,2544375,508207.52,3301600,659453.87,29.760747,1385300,276696.59,45.554409,3394650,565775,307580,734942,3392911,565485.17,308075,734367,6782701,1356105,1130450.2,226017.5,615870,1466134,123348,293430,1695988,1356207,282664.67,226034.5,153775,366656,123047,293049
5,8,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000044,2,63,23700050,4739968.3,2962506.2,592496.04,3094000,618794.55,4.4385982,2288750,457745.97,22.742779,5267501,658437.62,508611,688897,5267787,658473.38,508827,688736,10530766,2106433,1316345.8,263304.12,1017391,1372895,204125,274512,2633996,2106868,329249.5,263358.5,253921,343472,202816,274683
5,8,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000047,1,46,23734450,4746845.4,2966806.2,593355.67,3091950,618384.19,4.2181302,2321550,464305.64,21.749187,5275449,659431.12,516154,687081,5272874,659109.25,516176,686647,10549342,2109730,1318667.8,263716.25,1031665,1375117,206842,274694,2636785,2109104,329598.12,263638,257555,343970,205823,275193
5,8,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000043,2,88,24080250,4816008.6,3010031.2,602001.07,3143700,628734.59,4.4407762,2351800,470355.95,21.867921,5351845,668980.62,523405,699509,5351069,668883.62,522133,697217,10703519,2140212,1337939.9,267526.5,1044781,1398690,209348,279497,2673817,2140287,334227.12,267535.88,261481,348284,209622,278723
5,8,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.00006,1,40,23816200,4763182.8,2977025,595397.86,3100500,620092.56,4.147597,2307550,461504.46,22.488054,5294882,661860.25,513348,689361,5294306,661788.25,512616,688655,10582508,2116070,1322813.5,264508.75,1024982,1378206,204569,275624,2644504,2116246,330563,264530.75,256604,344708,205277,276352
5,8,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000029,2,45,23625500,4725072.6,2953187.5,590634.07,3079650,615926.43,4.2822374,2291950,458387.34,22.390637,5248278,656034.75,509750,684234,5252591,656573.88,509278,685389,10498616,2100856,1312327,262607,1018358,1368202,204084,273936,2626015,2100934,328251.88,262616.75,254564,342970,204088,273862
5,16,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000044,2,86,40197000,8039329.3,2512312.5,502458.08,2569450,513885.48,2.2742991,1934900,386976.59,22.983307,8934636,558414.75,430251,571213,8928840,558052.5,429705,571340,17869164,3572261,1116822.8,223266.31,860067,1141961,171574,228781,4464360,3571904,279022.5,223244,214877,286051,171990,228824
5,16,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000032,2,60,40250250,8049998.5,2515640.6,503124.91,2582500,516496.69,2.6577475,1952750,390547.5,22.375637,8941977,558873.56,433055,573827,8943350,558959.38,433677,573701,17891153,3578433,1118197.1,223652.06,868831,1147635,173533,229165,4473770,3578361,279610.62,223647.56,217187,287337,173578,230111
5,16,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000061,2,104,40160300,8031962,2510018.8,501997.63,2573450,514683.72,2.5271226,1975200,395035.18,21.307361,8922436,557652.25,439212,572384,8928515,558032.19,439670,572282,17850079,3567648,1115629.9,222978,877650,1143386,175562,228614,4459270,3566675,278704.38,222917.19,218668,285771,174848,228384
5,16,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000063,2,99,40778100,8155517.2,2548631.2,509719.83,2620150,524023.4,2.8061631,1980600,396115.01,22.287699,9061254,566328.38,440004,582938,9056809,566050.56,440527,580811,18128104,3625451,1133006.5,226590.69,879600,1164463,175469,232885,4531933,3624936,283245.81,226558.5,220469,291938,176167,233111
5,16,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.00005,3,93,40738400,8147598.5,2546150,509224.91,2619750,523944.76,2.8906388,1979200,395836.04,22.266952,9053692,565855.75,439953,582880,9051082,565692.62,439496,583006,18108089,3619495,1131755.6,226218.44,879713,1163261,175620,232443,4525537,3619595,282846.06,226224.69,220038,290603,175841,232379
5,32,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000064,3,110,61823050,12364452,1931970.3,386389.12,1962550,392504.98,1.5828239,1540600,308116.06,20.257574,13744559,429517.47,342945,435699,13738734,429335.44,342306,436708,27472010,5493688,858500.31,171677.75,683921,871762,136762,174780,6867747,5493974,214617.09,171686.69,171428,218381,136793,174447
5,32,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000046,3,85,61751700,12350226,1929740.6,385944.57,1965150,393026.38,1.8349292,1544600,308917.16,19.958155,13725991,428937.22,342450,437342,13723199,428849.97,343059,437246,27439556,5490354,857486.12,171573.56,688044,872431,137726,174552,6862954,5490612,214467.31,171581.62,171047,218131,136846,174452
5,32,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000086,3,145,64051450,12810070,2001607.8,400314.68,2030950,406183.01,1.4659309,1607900,321574.47,19.669578,14227121,444597.53,357387,451812,14239953,444998.53,356749,451399,28468862,5692837,889651.94,177901.16,715401,902390,142728,180179,7115514,5692950,222359.81,177904.69,178363,225349,142844,180273
5,32,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000066,3,128,61790950,12358027,1930967.2,386188.34,1956900,391374.83,1.342996,1568350,313665.86,18.779045,13734479,429202.47,348775,435600,13732646,429145.19,348433,435149,27453957,5494682,857936.16,171708.81,696906,869806,139356,174160,6869868,5495557,214683.38,171736.16,174236,217902,139099,174785
5,32,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000066,3,114,64188200,12837471,2005881.2,401170.95,2034900,406974.63,1.4466833,1610550,322105.75,19.708607,14268058,445876.81,357922,452704,14261939,445685.59,357662,453780,28522466,5706656,891327.06,178333,716179,904468,142899,180858,7135737,5706793,222991.78,178337.28,178787,226602,143050,181201
5,64,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000072,5,146,80264150,16052599,1254127.3,250821.86,1276000,255196.33,1.7440539,1031600,206317.03,17.7436,17840456,278757.12,229082,283450,17835364,278677.56,229168,283879,35666336,7136602,557286.5,111509.41,458367,567140,91793,113483,8921994,7136192,139406.16,111503,114983,141859,92086,113344
5,64,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000103,4,198,80191900,16038050,1252998.4,250594.53,1271050,254204.76,1.4406692,1035050,207005.74,17.394151,17815215,278362.73,230025,282755,17818319,278411.23,229968,282751,35645955,7129841,556968.05,111403.77,459490,564995,91804,113213,8912411,7129599,139256.42,111399.98,115567,141447,92508,112968
5,64,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000094,3,181,78086350,15616976,1220099.2,244015.26,1238150,247625.34,1.4794519,1025150,205026.15,15.978145,17355801,271184.39,227733,275807,17355312,271176.75,227409,275764,34704673,6937439,542260.52,108397.48,456018,549754,91006,110043,8670564,6937098,135477.56,108392.16,113990,137528,91108,110054
5,64,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000106,5,213,80436850,16087029,1256825.8,251359.83,1278150,255624.58,1.6966726,1036000,207195.61,17.570119,17878625,279353.52,230124,284486,17873794,279278.03,230706,284103,35745789,7151500,558527.95,111742.19,460213,569073,91872,113753,8938642,7151232,139666.28,111738,114957,142600,91799,113962
5,64,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000083,3,162,79794800,15958695,1246793.8,249354.61,1265350,253065.8,1.4883175,1026900,205376.59,17.636738,17722261,276910.33,227623,281079,17734406,277100.09,227819,282196,35471633,7093106,554244.27,110829.78,457143,563598,91648,112482,8866500,7092651,138539.06,110822.67,114315,140702,91312,112767
5,128,1048576,8,2,4,4,Fatourou and Ruppert's Augmented Static Trie,5.000154,97,395,48368050,9673312.1,377875.39,75572.75,495900,99176.945,31.233738,289800,57958.215,23.308051,10748605,83973.477,64133,110163,10753918,84014.984,64292,110250,21491812,4299658,167904.78,33591.078,128992,220416,25742,43998,5373715,4299678,41982.148,33591.234,32235,55311,25748,44161
