Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,3,1048576,1,1,4,4,Jeremy's Trie,5.000021,1,25,24825800,4965139.1,8275266.7,1655046.4,8324400,1664873,0.59373716,8241900,1648373.1,0.40320956,9930814,3310271.3,3296508,3330337,9931590,3310530,3298845,3328589,2481927,1241202,827309,413734,823210,832765,411820,416357,2481469,1239977,827156.33,413325.67,823337,832709,411320,415556
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000013,1,25,30355500,6071084.2,7588875,1517771.1,7620400,1524076,0.41541072,7552750,1510546.1,0.47602576,12140997,3035249.2,3022702,3047709,12139262,3034815.5,3020184,3048388,3038369,1519280,759592.25,379820,755965,762143,377533,381711,3036872,1519278,759218,379819.5,753899,762160,376352,382052
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000011,1,15,30409900,6081966.6,7602475,1520491.7,7651400,1530276.6,0.64354043,7581050,1516206.7,0.28181612,12165414,3041353.5,3033573,3059773,12163987,3040996.8,3031278,3061705,3040299,1520361,760074.75,380090.25,757890,764892,379258,382299,3040200,1519864,760050,379966,758023,765030,378474,383141
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000015,1,29,30347850,6069551.8,7586962.5,1517387.9,7667350,1533465.4,1.0595479,7531600,1506315.5,0.72970573,12140754,3035188.5,3012820,3066549,12140130,3035032.5,3013139,3067615,3034986,1516733,758746.5,379183.25,753227,767187,376876,383782,3031980,1516448,757995,379112,752414,765999,376083,383459
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000014,1,22,30418800,6083743,7604700,1520935.7,7634300,1526855.7,0.38923297,7547900,1509575.8,0.74690652,12166934,3041733.5,3018949,3053448,12167247,3041811.8,3018770,3052997,3043280,1520352,760820,380088,755370,763836,377532,381632,3041339,1519930,760334.75,379982.5,754811,764019,377692,381815
5,4,1048576,1,1,4,4,Jeremy's Trie,5.000021,0,18,30370050,6073984.5,7592512.5,1518496.1,7628000,1525593.6,0.46740127,7514050,1502803.7,1.0334194,12147049,3036762.2,3003777,3052286,12153028,3038257,3006363,3053025,3034197,1516975,758549.25,379243.75,751998,762867,375388,381726,3035776,1517900,758944,379475,751912,762776,375693,381440
5,5,1048576,1,1,4,4,Jeremy's Trie,4.988024,24004,40,23875650,4786594.9,4775130,957318.97,5306250,1063798,11.122629,3125100,626520.64,34.554661,9546657,1909331.4,1249220,2121950,9551558,1910311.6,1249730,2123212,2388291,1194574,477658.2,238914.8,312255,530570,156117,265319,2389144,1194403,477828.8,238880.6,313895,530518,156848,265109
5,5,1048576,1,1,4,4,Jeremy's Trie,4.999983,71,32,24026450,4805306.3,4805290,961061.27,5296150,1059233.6,10.214992,3174350,634872.16,33.940511,9608191,1921638.2,1269396,2119785,9612266,1922453.2,1270140,2117694,2402280,1201244,480456,240248.8,318002,528470,158989,264529,2403713,1200665,480742.6,240133,316812,530226,158550,265095
5,5,1048576,1,1,4,4,Jeremy's Trie,4.999986,72,23,23407600,4681533.1,4681520,936306.62,5215300,1043062.9,11.401852,3037350,607471.7,35.120431,9364748,1872949.6,1215271,2087692,9359676,1871935.2,1214887,2084692,2341658,1171699,468331.6,234339.8,303253,521938,152132,260744,2341518,1171583,468303.6,234316.6,303939,520978,152440,259730
5,5,1048576,1,1,4,4,Jeremy's Trie,4.999976,113,29,23406000,4681222.5,4681200,936244.49,5225750,1045155,11.632701,3030500,606102.91,35.262326,9359702,1871940.4,1211683,2089694,9362076,1872415.2,1211990,2091144,2342525,1171008,468505,234201.6,303501,522242,152012,261180,2341697,1171198,468339.4,234239.6,303326,522670,151985,260966
5,5,1048576,1,1,4,4,Jeremy's Trie,4.986029,28001,25,23035050,4619919,4607010,923983.8,5354800,1073960.9,16.231569,2966900,595042.67,35.600313,9212768,1842553.6,1187975,2141344,9211367,1842273.4,1186276,2140895,2304234,1153026,460846.8,230605.2,295885,535950,147307,268604,2306681,1152454,461336.2,230490.8,296764,536611,148564,267758
5,6,1048576,1,1,4,4,Jeremy's Trie,5.000017,9,23,23456000,4691184,3909333.3,781864.01,4299750,859947.08,9.9867838,3247150,649427.79,16.938523,9383340,1563890,1299040,1720751,9385137,1564189.5,1299195,1719876,2342576,1170883,390429.33,195147.17,324007,430263,161667,215337,2344947,1171511,390824.5,195251.83,324908,428860,162057,215072
5,6,1048576,1,1,4,4,Jeremy's Trie,5.002253,32,4518,19795050,3957226.9,3299175,659537.81,4148950,829416.27,25.757197,2118100,423429.2,35.799101,7917690,1319615,846698,1659373,7921105,1320184.2,847567,1659574,1978962,989081,329827,164846.83,212096,415592,106310,207754,1977293,988776,329548.83,164796,211739,414411,105832,207447
5,6,1048576,1,1,4,4,Jeremy's Trie,5.000012,33,41,22468200,4493629.2,3744700,748938.2,4201050,840207.98,12.186557,2970700,594138.57,20.669212,8990123,1498353.8,1188397,1680931,8985782,1497630.3,1187932,1680372,2243945,1123909,373990.83,187318.17,296843,419179,148486,209705,2248350,1123410,374725,187235,297528,420568,148779,209853
5,6,1048576,1,1,4,4,Jeremy's Trie,4.994021,12001,37,23084350,4622397.5,3847391.7,770399.58,4291550,859337.6,11.544401,3078200,616377.06,19.992549,9234588,1539098,1230497,1716668,9233624,1538937.3,1231169,1716797,2309144,1153716,384857.33,192286,308400,429421,153875,214525,2306994,1153066,384499,192177.67,308134,428664,154024,214498
