Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,6,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5,39,22,18127550,3625510,3021258.3,604251.67,3307000,661400,9.4577039,2564150,512830,15.129733,0,0,0,0,14499477,2416579.5,2051677,2644673,1814234,907115,302372.33,151185.83,256537,331142,128260,165395,1813839,906788,302306.5,151131.33,255936,331777,128197,165630
5,6,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000015,44,53,18893900,3778768.7,3148983.3,629794.78,3194950,638988.08,1.4597304,3060400,612078.16,2.8130772,0,0,0,0,15112600,2518766.7,2448205,2555912,1891373,945509,315228.83,157584.83,306186,320176,153220,160270,1889927,945389,314987.83,157564.83,306009,319403,153206,159766
5,8,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.00004,1,56,24682950,4936550.5,3085368.8,617068.81,3108450,621685.03,0.74808724,3061400,612275.1,0.77685204,0,0,0,0,19745667,2468208.4,2448566,2486737,2467244,1234119,308405.5,154264.88,305974,311404,152759,156040,2470039,1233708,308754.88,154213.5,306473,311308,152791,155183
5,8,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000044,2,58,24634700,4926896.6,3079337.5,615862.08,3099400,619874.55,0.65152001,3067250,613444.6,0.39253573,0,0,0,0,19709237,2463654.6,2452944,2480965,2463240,1230931,307905,153866.38,306589,309489,152934,154675,2462223,1230837,307777.88,153854.62,306734,309124,152874,154367
5,8,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.00003,16,63,25001000,5000170,3125125,625021.25,3150900,630176.22,0.82476701,3108900,621776.27,0.51917923,0,0,0,0,20001380,2500172.5,2486743,2520831,2496802,1249128,312100.25,156141,311197,314335,155627,157463,2502818,1249722,312852.25,156215.25,310741,315734,154828,158084
5,8,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000024,53,76,24535550,4907086.4,3066943.8,613385.81,3083800,616757.04,0.54961067,3050900,610177.07,0.5231185,0,0,0,0,19627771,2453471.4,2441265,2467397,2452843,1226892,306605.38,153361.5,304883,308664,152422,154580,2454936,1227282,306867,153410.25,304752,308240,152313,154521
5,8,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000031,2,53,24621700,4924309.5,3077712.5,615538.68,3095600,619116.16,0.58119464,3067300,613456.2,0.33831945,0,0,0,0,19696983,2462122.9,2454469,2477138,2460775,1231096,307596.88,153887,306432,309426,152919,154732,2463942,1230706,307992.75,153838.25,306399,310012,152910,154550
5,16,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000045,3,81,46134950,9226907,2883434.4,576681.68,2912650,582524.76,1.0132232,2858950,571784.85,0.84913932,0,0,0,0,36905959,2306622.4,2286592,2329263,4614849,2308009,288428.06,144250.56,286428,291444,143099,145826,4614142,2307047,288383.88,144190.44,285867,291943,142734,146160
5,16,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000042,2,82,45390850,9078093.7,2836928.1,567380.86,2878350,575665.16,1.460096,2815100,563015.27,0.7694282,0,0,0,0,36310031,2269376.9,2251906,2302777,4541123,2269616,283820.19,141851,281621,287973,140571,144134,4539696,2269157,283731,141822.31,281573,287600,140919,143726
5,16,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000045,2,83,45542100,9108338,2846381.2,569271.13,2870100,574014.83,0.83329491,2831650,566324.9,0.51754311,0,0,0,0,36430944,2276934,2264902,2296270,4556044,2277895,284752.75,142368.44,283243,287225,141582,143465,4555112,2277895,284694.5,142368.44,283153,286990,141400,143411
5,16,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000045,2,75,45632050,9126327.9,2852003.1,570395.49,2872500,574494.83,0.71868347,2836350,567264.89,0.5488467,0,0,0,0,36512267,2282016.7,2268359,2298210,4558717,2278851,284919.81,142428.19,283056,287077,141249,143723,4561066,2279543,285066.62,142471.44,283137,287213,141576,143493
5,16,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000052,3,82,45723700,9144644.9,2857731.2,571540.31,2884500,576894,0.93671335,2827850,565564.12,1.0456284,0,0,0,0,36582013,2286375.8,2262613,2308661,4568149,2284959,285509.31,142809.94,281752,288222,140808,144138,4573538,2285368,285846.12,142835.5,283485,288271,141841,144171
5,32,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000055,3,104,85824700,17164751,2682021.9,536398.47,2715150,543024.03,1.2351922,2659200,531834.15,0.85092054,0,0,0,0,68658574,2145580.4,2127553,2172462,8584222,4291934,268256.94,134122.94,265726,271943,132544,135816,8581904,4291803,268184.5,134118.84,265921,271339,132705,135907
5,32,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000046,5,85,85144550,17028753,2660767.2,532148.54,2705950,541185.02,1.6981122,2629700,525935.16,1.1676026,0,0,0,0,68115147,2128598.3,2105138,2164584,8517482,4256957,266171.31,133029.91,262458,271191,130934,135629,8511921,4256627,265997.53,133019.59,262104,270441,130794,135840
5,32,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000044,3,86,85970100,17193869,2686565.6,537308.4,2733250,546645.19,1.7376972,2651400,530275.33,1.3089435,0,0,0,0,68771740,2149116.9,2120331,2186426,8600485,4298887,268765.16,134340.22,265168,274132,132141,136548,8597875,4299067,268683.59,134345.84,265408,272755,132110,136532
5,32,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000046,3,85,86599750,17319791,2706242.2,541243.46,2734400,546874.97,1.0404764,2687900,537575.05,0.67777332,0,0,0,0,69283812,2165119.1,2150450,2188010,8659090,4329112,270596.56,135284.75,268046,273604,133977,137014,8656848,4327864,270526.5,135245.75,268432,273283,133602,136788
5,32,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000047,3,87,86065700,17212978,2689553.1,537905.57,2739000,547794.85,1.8384792,2656700,531335.01,1.2215087,0,0,0,0,68851338,2151604.3,2124214,2190973,8609955,4303473,269061.09,134483.53,266075,274173,132735,137057,8604407,4303630,268887.72,134488.44,265678,274141,132267,137378
5,64,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000047,4,95,147648400,29529402,2307006.2,461396.91,2416400,483275.46,4.7418055,2272850,454565.73,1.4805443,0,0,0,0,118119522,1845617.5,1817290,1933718,14762332,7383513,230661.44,115367.39,226643,241707,113125,120895,14766546,7382695,230727.28,115354.61,226800,241330,113363,120737
5,64,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000041,19,95,155245900,31048925,2425717.2,485139.46,2490750,498145.92,2.6809726,2340700,468136.16,3.5048269,0,0,0,0,124199046,1940610.1,1872514,1992665,15524208,7760770,242565.75,121262.03,234321,249386,117282,124524,15522646,7760773,242541.34,121262.08,233865,248699,117381,124391
5,64,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000053,5,105,154373700,30874413,2412089.1,482412.7,2463300,492654.78,2.1230948,2387450,477484.94,1.0214823,0,0,0,0,123504959,1929765,1909931,1971068,15429544,7716598,241086.62,120571.84,237883,245951,119115,122842,15439197,7716668,241237.45,120572.94,238388,246863,119132,123264
5,64,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000048,4,94,152967850,30593276,2390122.7,478019.94,2449350,489865.3,2.4780044,2360100,472015.47,1.2561136,0,0,0,0,122369604,1912025.1,1888535,1958790,15302068,7649286,239094.81,119520.09,235795,245184,117752,122557,15296178,7648957,239002.78,119514.95,235013,245376,117675,122563
5,64,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000049,4,95,153698850,30739469,2401544.5,480304.2,2446400,489275.21,1.8677758,2382500,476495.33,0.79301179,0,0,0,0,122955968,1921187,1905730,1956500,15373100,7684413,240204.69,120068.95,238280,245447,118868,122295,15369782,7684157,240152.84,120064.95,237605,244657,118401,122462
5,128,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.00025,8,451,217459150,43489656,1698899.6,339762.93,1831600,366301.68,7.8109613,1586400,317264.14,6.6219104,0,0,0,0,173959668,1359059.9,1269514,1465251,21748002,10871902,169906.27,84936.734,158254,183106,79025,91779,21751480,10872098,169933.44,84938.266,158619,184282,79300,91911
5,128,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,4.999962,226,146,220525250,44105385,1722853.5,344573.32,1819750,363952.77,5.6241859,1499500,299902.28,12.964162,0,0,0,0,176414032,1378234.6,1200315,1455418,22056064,11027752,172313,86154.312,149803,182344,74440,91260,22055154,11027538,172305.89,86152.641,149382,181988,74287,90902
5,128,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000072,8,136,218800800,43759530,1709381.2,341871.33,1830600,366114.73,7.0913817,1579300,315855.45,7.6098442,0,0,0,0,175033711,1367450.9,1263505,1464587,21886487,10944003,170988.18,85500.023,158169,183057,79053,91231,21880602,10944514,170942.2,85504.016,157626,183253,78610,91635
5,128,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.001521,81,3116,217918500,43570446,1702488.3,340394.11,1830750,366038.65,7.5337798,1565050,312914.81,8.0727887,0,0,0,0,174340701,1362036.7,1251665,1464862,21788411,10894644,170221.96,85114.406,156680,183266,78244,91924,21789388,10895029,170229.59,85117.414,156705,183036,78600,91840
5,128,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.001492,60,3023,217040350,43395121,1695627.7,339024.38,1819500,363791.44,7.3053928,1568350,313576.43,7.506231,0,0,0,0,173630600,1356489.1,1254418,1455957,21705874,10854509,169577.14,84800.852,156690,181935,78246,90933,21703876,10854634,169561.53,84801.828,156895,181608,78185,91275
5,256,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.001553,50,3138,252242350,50432806,985321.68,197003.15,1050700,210074.75,6.635226,925700,185082.51,6.0509863,0,0,0,0,201789820,788241.48,740077,840999,25219774,12613934,98514.742,49273.18,92514,104808,46087,52424,25232756,12613446,98565.453,49271.273,92641,105120,46050,52955
5,256,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.001102,27,2221,276507600,55289334,1080107.8,215973.96,1168700,233688.5,8.2021615,981750,196306.73,9.1062958,0,0,0,0,221209357,864099.05,786062,934799,27646443,13824879,107993.92,54003.434,97918,117155,48919,58610,27651800,13824935,108014.84,54003.652,97770,116746,48861,58324
5,256,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.001651,5,3304,286301900,57241479,1118366.8,223599.53,1190400,238001.41,6.4409283,1018500,203632.76,8.9296997,0,0,0,0,229035260,894668.98,814598,952667,28640587,14315381,111877.29,55919.457,101761,119247,50669,59868,28626053,14315128,111820.52,55918.469,102141,118486,51099,58977
5,256,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.001241,10,2486,303639800,60712891,1186093,237159.73,1264850,252907.23,6.6400386,1005250,201000.11,15.246947,0,0,0,0,242910575,948869.43,804195,1012917,30367894,15183164,118624.59,59309.234,100590,125938,50273,63096,30361331,15182847,118598.95,59307.996,100465,126429,50168,63474
5,256,1048576,1,1,8,0,Fomitchev/Ruppert SkipListSet,5.000994,53,2032,267438050,53476979,1044679.9,208894.45,1098850,219726.32,5.1853317,963050,192571.72,7.8138657,0,0,0,0,213946816,835729.75,770600,879526,26745469,13374150,104474.49,52242.773,96046,110151,47955,55200,26745765,13374116,104475.64,52242.641,96171,110378,48091,55212
5,1,1048576,1,1,8,0,Fatourou and Ruppert's Augmented Static Trie,5.000026,0,0,8961650,1792320.7,8961650,1792320.7,8961650,1792320.7,0,8961650,1792320.7,0,0,0,0,0,7170479,7170479,7170479,7170479,894219,447159,894219,447159,894219,894219,447159,447159,896952,447749,896952,447749,896952,896952,447749,447749
